code_site,libelle_site,type_site,coordonnee_x_site,coordonnee_y_site,code_projection,longitude_site,latitude_site,altitude_site,code_systeme_alti_site,surface_bv,statut_site,premier_mois_etiage_site,premier_mois_annee_hydro_site,influence_generale_site,code_entite_hydro_site,code_troncon_hydro_site,code_commune_site,code_zone_hydro_site,libelle_commune,code_departement,code_region,libelle_region,code_cours_eau,libelle_cours_eau,uri_cours_eau,grandeur_hydro,date_maj_site,date_premiere_donnee_dispo_site,commentaire_influence_generale_site,commentaire_site,type_contexte_loi_stat_site,type_loi_site,libelle_departement,geometry
A7864310,Le ruisseau de Cherisey à Verny,REEL,934555.0,6883219.0,26,6.206791016,49.006014059,190.0,3.0,18.2,1,1,9,1.0,A7860430,A7860430,['57708'],A786,['VERNY'],['57'],['44'],['GRAND EST'],A7860430,Ruisseau de Cherisey,http://id.eaufrance.fr/CEA/A7860430,Q,2021-11-26T00:00:00Z,,,,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.206791015604109, 49.00601405863199]}"
A7881010,La Seille à Metz,REEL,932767.0,6893694.0,26,6.188151567,49.100774262,163.0,3.0,1280.0,1,1,9,1.0,A7--0100,A7880100,"['57463', '57463']",A788,"['METZ', 'METZ']","['57', '57']","['44', '44']","['GRAND EST', 'GRAND EST']",A7--0100,La Seille,http://id.eaufrance.fr/CEA/A7--0100,Q,2021-11-26T00:00:00Z,,,"Depuis le 23/03/2007, les horaires sont en TU.",[1],[2],"['MOSELLE', 'MOSELLE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.188151566531442, 49.10077426212024]}"
A7930610,La Moselle à Hagondange et à Hauconcourt,REEL,932891.0,6907333.0,26,6.197408441,49.223251773,155.0,3.0,9387.0,1,1,9,2.0,A---0060,A7920060,"['57303', '57283']",A792,"['HAUCONCOURT', 'HAGONDANGE']","['57', '57']","['44', '44']","['GRAND EST', 'GRAND EST']",A---0060,La Moselle,http://id.eaufrance.fr/CEA/A---0060,Q,2022-02-02T00:00:00Z,,"Forte poussée de végétation du printemps à l&#039;automne, proximité d&#039;un barrage","Depuis le 23/03/2007, les horaires sont en TU. Les débits inférieurs à 180 m3/s ne sont pas calculés sur la station de Hauconcourt car en deçà la relation hauteur/débit n'est plus univoque du fait de l'influence de la végétation, d'une sur-largeur et des manœuvres du barrage situé en amont.  A  la station de Hagondange, la gamme de mesure est complète. Le soutient d'étiage par la retenue de vieux pré peut être de 4m3/s.",[1],[2],"['MOSELLE', 'MOSELLE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.197408441118298, 49.22325177273295]}"
A8006210,Le Ru de Vaux à Morgemoulin,REEL,888034.0,6906936.0,26,5.581870466,49.234439422,208.0,3.0,42.0,1,1,9,1.0,A8010620,A8010620,['55357'],A801,['MORGEMOULIN'],['55'],['44'],['GRAND EST'],A8010620,Ruisseau de Vaux,http://id.eaufrance.fr/CEA/A8010620,Q,2022-10-10T00:00:00Z,,,Horaires en TU à partir du 04/07/2008.,[1],[2],['MEUSE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.58187046598603, 49.23443942154869]}"
A8021010,L'Orne à Étain,REEL,891796.0,6904742.0,26,5.632484128,49.213609541,199.0,3.0,135.0,1,1,9,2.0,A8--0100,A8020100,['55181'],A802,['ETAIN'],['55'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,Q,2022-10-10T00:00:00Z,,,"Depuis le 23/03/2007, les horaires sont en TU.",[1],[2],['MEUSE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.6324841284665155, 49.21360954107115]}"
A8071010,L'Orne à Boncourt,REEL,906418.0,6899567.0,26,5.830466544,49.162565716,185.0,2.0,399.0,1,1,9,1.0,A8--0100,A8060100,['54082'],A806,['BONCOURT'],['54'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,Q,2022-10-10T00:00:00Z,,,"A partir du 23/03/2007, les horaires sont en TU.",[1],[2],['MEURTHE-ET-MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.8304665438946515, 49.16256571618245]}"
A8120201,L'Yron à Jarny [Droitaumont],REEL,909825.0,6897438.0,26,5.876080522,49.142330429,188.0,3.0,154.0,1,1,9,2.0,A81-0200,A8120200,['54273'],A812,['JARNY'],['54'],['44'],['GRAND EST'],A81-0200,L'Yron,http://id.eaufrance.fr/CEA/A81-0200,Q,2022-10-10T00:00:00Z,,,,[1],[2],['MEURTHE-ET-MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.876080522332473, 49.14233042903953]}"
A8122000,L'Yron à Hannonville-Suzémont,REEL,907155.0,6892494.0,26,5.837080626,49.098776407,197.0,3.0,131.0,1,8,9,2.0,A81-0200,A8120200,['54249'],A812,['HANNONVILLE-SUZEMONT'],['54'],['44'],['GRAND EST'],A81-0200,L'Yron,http://id.eaufrance.fr/CEA/A81-0200,Q,2022-10-10T00:00:00Z,,,"Depuis le 23/03/2007, les horaires sont en TU.",[1],[2],['MEURTHE-ET-MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.837080625797896, 49.0987764065764]}"
A8182010,L'Yron à Jarny [La Cartoucherie],REEL,908744.0,6898921.0,26,5.862012666,49.156007917,187.0,2.0,383.0,1,1,9,1.0,A81-0200,A8180200,['54273'],A818,['JARNY'],['54'],['44'],['GRAND EST'],A81-0200,L'Yron,http://id.eaufrance.fr/CEA/A81-0200,Q,2021-11-26T00:00:00Z,,,,[1],[2],['MEURTHE-ET-MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.862012665711296, 49.15600791690951]}"
A8201010,L'Orne à Jarny [Labry],REEL,910133.0,6900273.0,26,5.881716087,49.167701088,186.0,3.0,827.0,1,1,9,2.0,A8--0100,A8200100,['54273'],A820,['JARNY'],['54'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,Q,2022-10-10T00:00:00Z,,,"Depuis le 23/03/2007, les horaires sont en TU.",[1],[2],['MEURTHE-ET-MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.881716086674118, 49.167701088337935]}"
A8300201,Le Woigot à Tucquegnieux,REEL,909744.0,6914465.0,26,5.883490209,49.295329372,231.0,3.0,17.0,1,1,10,2.0,A83-0200,A8300200,['54536'],A830,['TUCQUEGNIEUX'],['54'],['44'],['GRAND EST'],A83-0200,Ruisseau le Woigot,http://id.eaufrance.fr/CEA/A83-0200,Q,2022-10-10T00:00:00Z,,Apport par pompage dans la réserve souterraine liée à l'exploitation minière,,[1],[2],['MEURTHE-ET-MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.883490208624121, 49.29532937209353]}"
A8310300,La Vallée à Mance,REEL,913023.0,6911613.0,26,5.927075058,49.26862436,211.0,3.0,35.0,1,1,9,2.0,A8310300,A8310300,['54341'],A831,['MANCE'],['54'],['44'],['GRAND EST'],A8310300,Ruisseau de la Vallee,http://id.eaufrance.fr/CEA/A8310300,Q,2022-10-10T00:00:00Z,,,,[1],[2],['MEURTHE-ET-MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.927075058456452, 49.26862435973942]}"
A8322010,Le Woigot à Briey,REEL,913571.0,6909221.0,26,5.933377578,49.246952959,204.0,2.0,75.0,1,1,9,1.0,A83-0200,A8320200,['54099'],A832,['VAL DE BRIEY'],['54'],['44'],['GRAND EST'],A83-0200,Ruisseau le Woigot,http://id.eaufrance.fr/CEA/A83-0200,Q,2022-10-10T00:00:00Z,,,,[1],[2],['MEURTHE-ET-MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.933377577747922, 49.24695295880647]}"
A8401010,L'Orne à Moyeuvre-Grande,REEL,921448.0,6909706.0,26,6.041718824,49.248631336,170.0,3.0,1144.0,1,1,10,2.0,A8--0100,A8400100,['57491'],A840,['MOYEUVRE-GRANDE'],['57'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,Q,2022-10-10T00:00:00Z,,Ouvrage hydraulique en amont de la station,,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.041718823626392, 49.24863133550724]}"
A8406010,L'Orne à Moyeuvre-Grande,SOURCE,920748.0,6909581.0,26,6.032047478,49.247750402,170.0,3.0,0.0,2,1,9,2.0,A8--0100,00000000,['57491'],A842,['MOYEUVRE-GRANDE'],['57'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,Q,2020-06-26T00:00:00Z,,,Le 11/07/2008 : le producteur DIREN Lorraine remplace l'Agence de l'Eau Rhin-Meuse placé en producteur associé.,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.032047478489093, 49.24775040233744]}"
A8420201,Le Conroy à Moyeuvre-Petite,REEL,918500.0,6913699.0,26,6.003350663,49.285514869,201.0,3.0,69.0,1,1,9,2.0,A84-0200,A8420200,['57492'],A842,['MOYEUVRE-PETITE'],['57'],['44'],['GRAND EST'],A84-0200,Ruisseau le Conroy,http://id.eaufrance.fr/CEA/A84-0200,Q,2022-10-10T00:00:00Z,,,,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.003350662818405, 49.28551486897851]}"
A8431010,L'Orne à Rosselange,REEL,923618.0,6910654.0,26,6.072001471,49.256392246,164.0,3.0,1238.0,1,1,9,1.0,A8--0100,A8430100,['57597'],A843,['ROSSELANGE'],['57'],['44'],['GRAND EST'],A8--0100,L'Orne,http://id.eaufrance.fr/CEA/A8--0100,Q,2022-10-10T00:00:00Z,,,,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.072001470924632, 49.256392246365735]}"
A8500610,La Moselle à Uckange,REEL,930676.0,6917649.0,26,6.172718737,49.316716181,150.0,3.0,10770.0,1,1,9,1.0,A---0060,A8500060,"['57683', '57683']",A850,"['UCKANGE', 'UCKANGE']","['57', '57']","['44', '44']","['GRAND EST', 'GRAND EST']",A---0060,La Moselle,http://id.eaufrance.fr/CEA/A---0060,Q,2022-02-03T00:00:00Z,,,"Depuis le 23/03/2007, les horaires sont en TU. Le soutient d'étiage par la retenue de vieux pré peut être de 4m3/s.",[1],[2],"['MOSELLE', 'MOSELLE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.172718736964353, 49.316716180605646]}"
A8510205,La Fensch à Knutange [Galerie de la Paix],SOURCE,919953.0,6920374.0,26,6.026818403,49.344975391,212.0,3.0,,2,1,9,,A85-0200,A8510200,['57368'],A851,['KNUTANGE'],['57'],['44'],['GRAND EST'],A85-0200,La Fensch,http://id.eaufrance.fr/CEA/A85-0200,Q,2020-06-26T00:00:00Z,,,Mesure sur les exhaures des galeries de mines,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.026818402777796, 49.344975391494515]}"
A8603040,Le Veymerange à Thionville,REEL,929199.0,6920553.0,26,6.154020284,49.3433312,151.0,3.0,23.0,1,1,9,,A8600300,A8600300,['57672'],A860,['THIONVILLE'],['57'],['44'],['GRAND EST'],A8600300,Ruisseau le Veymerange,http://id.eaufrance.fr/CEA/A8600300,Q,2022-02-03T00:00:00Z,,,,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.154020283541055, 49.343331200118314]}"
A8603041,Le Veymerange à Terville,REEL,929145.0,6920526.0,26,6.153263147,49.343108074,154.0,0.0,19.0,1,1,9,0.0,A8600300,A8600300,['57666'],A860,['TERVILLE'],['57'],['44'],['GRAND EST'],A8600300,Ruisseau le Veymerange,http://id.eaufrance.fr/CEA/A8600300,Q,2021-11-26T00:00:00Z,,,,,,['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.153263146950881, 49.34310807363514]}"
A8612020,La Fensch à Knutange,REEL,920582.0,6920238.0,26,6.03539378,49.343536813,200.0,0.0,28.6,2,1,9,3.0,A85-0200,A8510200,['57368'],A851,['KNUTANGE'],['57'],['44'],['GRAND EST'],A85-0200,La Fensch,http://id.eaufrance.fr/CEA/A85-0200,Q,2022-02-02T00:00:00Z,,Rejets d&#039;exhaures minières en amont,"Station en fonction de 1984 à 1990 et réimplantée en 2002. Les débits sont largement influencés par les exhaures minières, en particulier la galerie de la paix à l'amont proche. Le 11/07/2008 : le producteur DIREN Lorraine remplace l'Agence de l'Eau Rhin-Meuse placé en producteur associé.",[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.035393780478215, 49.34353681288963]}"
A8640300,La Kiesel à Hettange-Grande,REEL,929935.0,6926367.0,26,6.167345104,49.39528479,156.0,3.0,43.0,1,1,9,,A8640300,A8640300,['57323'],A864,['HETTANGE-GRANDE'],['57'],['44'],['GRAND EST'],A8640300,Ruisseau la Kiesel,http://id.eaufrance.fr/CEA/A8640300,Q,2022-02-02T00:00:00Z,,,,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.167345104176431, 49.395284790334884]}"
A8710001,Le Canner à Bettelainville,REEL,943182.0,6910777.0,26,6.340529982,49.250357602,209.0,3.0,32.8,1,1,9,0.0,A87-0200,A8710200,['57072'],A871,['BETTELAINVILLE'],['57'],['44'],['GRAND EST'],A87-0200,Ruisseau le Canner,http://id.eaufrance.fr/CEA/A87-0200,Q,2022-10-19T00:00:00Z,,,,,,['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.3405299817645275, 49.25035760209433]}"
A8732010,Le Canner à Kœnigsmacker,REEL,937570.0,6926300.0,26,6.272360241,49.391885444,150.0,3.0,110.0,1,1,9,1.0,A87-0200,A8730200,['57370'],A873,['KŒNIGSMACKER'],['57'],['44'],['GRAND EST'],A87-0200,Ruisseau le Canner,http://id.eaufrance.fr/CEA/A87-0200,Q,2022-02-02T00:00:00Z,,,"Depuis le 23/03/2007, les horaires sont en TU.",[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.272360240773493, 49.39188544449565]}"
A8820001,Le ruisseau de Boler à Gavisse,REEL,938277.0,6930693.0,26,6.284603071,49.431073138,149.0,3.0,58.0,1,1,9,0.0,A88-0200,A8820200,['57245'],A882,['GAVISSE'],['57'],['44'],['GRAND EST'],A88-0200,Ruisseau de Boler,http://id.eaufrance.fr/CEA/A88-0200,Q,2021-11-26T00:00:00Z,,,,,,['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.2846030714584975, 49.43107313839606]}"
A8853010,Le ruisseau de Montenach à Sierck-les-Bains,REEL,943937.0,6931390.0,26,6.362940835,49.435191526,180.0,3.0,47.0,1,1,9,1.0,A8870300,A8870300,['57650'],A887,['SIERCK-LES-BAINS'],['57'],['44'],['GRAND EST'],A8870300,Ruisseau de Montenach,http://id.eaufrance.fr/CEA/A8870300,Q,2021-11-26T00:00:00Z,,,,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.362940834728844, 49.4351915261222]}"
A8883010,Le ruisseau d'Apach à Manderen,REEL,949168.0,6932233.0,26,6.435471253,49.440738055,263.0,3.0,7.2,1,1,9,1.0,A8880300,A8880300,['57439'],A888,['MANDEREN'],['57'],['44'],['GRAND EST'],A8880300,Ruisseau d'Apach,http://id.eaufrance.fr/CEA/A8880300,Q,2021-11-26T00:00:00Z,,,,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.435471253192485, 49.44073805471513]}"
A8902010,L'Alzette à Audun-le-Tiche,REEL,915075.0,6935974.0,26,5.967819791,49.486754673,290.0,0.0,22.1,1,1,9,2.0,A89-0200,A8900200,['57038'],A890,['AUDUN-LE-TICHE'],['57'],['44'],['GRAND EST'],A89-0200,L'Alzette,http://id.eaufrance.fr/CEA/A89-0200,Q,2021-11-26T00:00:00Z,,Eaux d'exhaures,Le 11/07/2008 : le producteur DIREN Lorraine remplace l'Agence de l'Eau Rhin-Meuse placé en producteur associé.,[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [5.967819791351363, 49.48675467341255]}"
A8910301,Le Kayl à Ottange,REEL,919349.0,6931516.0,26,6.024384566,49.445258963,299.0,3.0,42.3,1,1,9,2.0,A8910300,A8910300,"['57529', '57529']",A891,"['OTTANGE', 'OTTANGE']","['57', '57']","['44', '44']","['GRAND EST', 'GRAND EST']",A8910300,Ruisseau Kaelbach,http://id.eaufrance.fr/CEA/A8910300,Q,2021-11-26T00:00:00Z,,,Station remise à niveau en 2014,[1],[2],"['MOSELLE', 'MOSELLE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [6.0243845656052075, 49.44525896250964]}"
A9001050,La Sarre à Laneuveville-lès-Lorquin,REEL,995146.0,6846872.0,26,7.008688826,48.654578986,268.0,3.0,72.0,1,1,9,1.0,A9--0100,A9000100,['57380'],A900,['LANEUVEVILLE-LES-LORQUIN'],['57'],['44'],['GRAND EST'],A9--0100,La Sarre,http://id.eaufrance.fr/CEA/A9--0100,Q,2021-11-26T00:00:00Z,,,"Les métadonnées : coordonnées X/Y, superficie du BV et PK ont été vérifiées courant 2009/2010 et modifiées si nécessaire le 20/04/2010. Station reprise par DREAL Alsce en 2012 (SNS jusqu'au 31/12/2011). Reprise des courbes de tarages (DM) en essayant de tenir compte des évènements notés.",[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.008688826045687, 48.65457898573429]}"
A9013050,La Sarre Rouge à Vasperviller,REEL,999319.0,6845472.0,26,7.064289504,48.640084713,279.0,3.0,89.0,1,1,9,1.0,A9010300,A9010300,['57697'],A901,['VASPERVILLER'],['57'],['44'],['GRAND EST'],A9010300,La Sarre Rouge,http://id.eaufrance.fr/CEA/A9010300,Q,2021-11-26T00:00:00Z,,,"Les métadonnées : coordonnées X/Y, superficie du BV et PK ont été vérifiées courant 2009/2010 et modifiées si nécessaire le 20/04/2010.",[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.0642895036655124, 48.64008471294827]}"
A9021010,La Sarre à Hermelange,REEL,995426.0,6849752.0,26,7.014472229,48.680322375,258.0,3.0,186.0,1,1,9,2.0,A9--0100,A9020100,"['57318', '57318']",A902,"['HERMELANGE', 'HERMELANGE']","['57', '57']","['44', '44']","['GRAND EST', 'GRAND EST']",A9--0100,La Sarre,http://id.eaufrance.fr/CEA/A9--0100,Q,2021-11-26T00:00:00Z,,Prises d'eau pour le canal de la Marne au Rhin.,"Prises d'eau pour le canal de la Marne au Rhin. Les métadonnées : coordonnées X/Y, superficie du BV et PK ont été vérifiées courant 2009/2010 et modifiées si nécessaire le 20/04/2010.",[1],[2],"['MOSELLE', 'MOSELLE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.014472229262519, 48.680322375366636]}"
A9021020,La Sarre à Sarrebourg,REEL,997718.0,6856198.0,26,7.050052128,48.737172276,243.0,3.0,262.0,1,1,9,1.0,A9--0100,A9020100,['57630'],A902,['SARREBOURG'],['57'],['44'],['GRAND EST'],A9--0100,La Sarre,http://id.eaufrance.fr/CEA/A9--0100,Q,2021-11-26T00:00:00Z,,,"Les métadonnées : coordonnées X/Y, superficie du BV et PK ont été vérifiées courant 2009/2010 et modifiées si nécessaire le 20/04/2010. BV topographique = 311 km², BV réel = 262 km² : la différence correspond au BV de l'étang de Gondrexange utilisé par VNF pour alimenter le CMR (cet étang ne surverse que très rarement dans la Sarre et la surverse est insignifiante par rapport au débit total qui passe à Sarrebourg en période de crue).",[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.050052127845969, 48.7371722760943]}"
A9021021,Le ruisseau de Gondrexange à Imling,REEL,995630.0,6852979.0,26,7.019469795,48.709216717,256.0,3.0,,1,1,9,0.0,A9020440,A9020440,['57344'],A902,['IMLING'],['57'],['44'],['GRAND EST'],A9020440,Ruisseau de Gondrexange,http://id.eaufrance.fr/CEA/A9020440,Q,2023-05-22T00:00:00Z,,,,,,['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.019469795066732, 48.70921671682352]}"
A9062150,L'Isch à Postroff,REEL,998615.0,6868830.0,26,7.071084901,48.850215984,232.0,3.0,147.0,1,1,9,1.0,A90-0210,A9060210,['57551'],A906,['POSTROFF'],['57'],['44'],['GRAND EST'],A90-0210,L'Isch,http://id.eaufrance.fr/CEA/A90-0210,Q,2021-11-26T00:00:00Z,,,"Les métadonnées : coordonnées X/Y, superficie du BV et PK ont été vérifiées courant 2009/2010 et modifiées si nécessaire le 20/04/2010.",[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.0710849009964365, 48.850215983610425]}"
A9071050,La Sarre à Diedendorf,REEL,997288.0,6871776.0,26,7.055086228,48.877288539,222.0,3.0,733.0,1,1,9,1.0,A9--0100,A9070100,['67091'],A907,['DIEDENDORF'],['67'],['44'],['GRAND EST'],A9--0100,La Sarre,http://id.eaufrance.fr/CEA/A9--0100,Q,2021-11-26T00:00:00Z,,,"Les métadonnées : coordonnées X/Y, superficie du BV et PK ont été vérifiées courant 2009/2010 et modifiées si nécessaire le 20/04/2010.",[1],[2],['BAS-RHIN'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.055086227556624, 48.877288539468914]}"
A9091060,La Sarre à Keskastel,REEL,995582.0,6881987.0,26,7.03897464,48.969777956,208.0,3.0,879.0,1,1,9,1.0,A9--0100,A9090100,['67234'],A909,['KESKASTEL'],['67'],['44'],['GRAND EST'],A9--0100,La Sarre,http://id.eaufrance.fr/CEA/A9--0100,Q,2021-11-26T00:00:00Z,,,"Alimentation de la banque hydro par CPL (fichiers schapi) à partir du 14/09/2007. Les métadonnées : coordonnées X/Y, superficie du BV et PK ont été vérifiés courant 2009/2010 et modifiés si nécessaire le 20/04/2010.",[1],[2],['BAS-RHIN'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.038974640461505, 48.96977795588334]}"
A9192050,L'Albe à Sarralbe,REEL,993510.0,6883324.0,26,7.011638057,48.98273433,208.0,3.0,406.0,1,1,9,1.0,A91-0200,A9190200,"['57628', '57628']",A919,"['SARRALBE', 'SARRALBE']","['57', '57']","['44', '44']","['GRAND EST', 'GRAND EST']",A91-0200,L'Albe,http://id.eaufrance.fr/CEA/A91-0200,Q,2021-11-26T00:00:00Z,,,"Les métadonnées : coordonnées X/Y, superficie du BV et PK ont été vérifiées courant 2009/2010 et modifiées si nécessaire le 20/04/2010.",[1],[2],"['MOSELLE', 'MOSELLE']","{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.011638056896678, 48.98273432995544]}"
A9201070,La Sarre à Sarralbe [centre],REEL,995014.0,6885900.0,26,7.033955919,49.005179153,206.0,3.0,1303.0,1,1,9,1.0,A9--0100,A9200100,['57628'],A920,['SARRALBE'],['57'],['44'],['GRAND EST'],A9--0100,La Sarre,http://id.eaufrance.fr/CEA/A9--0100,Q,2021-11-26T00:00:00Z,,,"Les métadonnées : coordonnées X/Y, superficie du BV et PK ont été vérifiées courant 2009/2010 et modifiées si nécessaire le 20/04/2010.",[1],[2],['MOSELLE'],"{'type': 'Point', 'crs': {'type': 'name', 'properties': {'name': 'urn:ogc:def:crs:OGC:1.3:CRS84'}}, 'coordinates': [7.033955919218039, 49.00517915274952]}"
